ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	strand	CNSvsS2.logFC	CNSvsS2.adjPValue	CNSvsBG3.logFC	CNSvsBG3.adjPValue	BG3vsS2.logFC	BG3vsS2.adjPValue
FBgn0033942	Cpr51A	2R	14512559	14515211	-1	4.95301981496124	7.4989572613236e-06	-0.746821239670086	0.039004828150676	5.69984105463133	1.4685470572951e-05
FBgn0013725	phyl	2R	14427336	14432337	-1	10.8151765758856	1.1080608298517e-06	7.06502161378236	3.52833498769428e-06	3.75015496210327	0.121915677336549
FBgn0033934	CG17385	2R	14409295	14411572	-1	0.680541208672683	0.0069279529470988	-0.00282623448968938	0.992927293239682	0.683367443162372	0.0206770477237727
FBgn0033899	CG13016	2R	14157762	14159434	1	0.168414839815547	0.516460590255276	0.719962311792134	0.0198303521828693	-0.551547471976587	0.11272687427193
FBgn0033901	O-fut1	2R	14161430	14163054	1	0.170656007914635	0.348315098115967	-0.428005937576961	0.0326156151130859	0.598661945491596	0.0203417499498949
FBgn0033903	CG8323	2R	14165051	14166991	1	-0.269152777019259	0.403251875764914	0.467245781931953	0.185269714402092	-0.736398558951212	0.0968982112325203
FBgn0033904	CG18327	2R	14166982	14168233	1	3.24951074447366	0.00034562793815559	2.24250761868687	0.0030772345081844	1.00700312578678	0.30612981681723
FBgn0033906	ReepB	2R	14170462	14172998	1	0.806180516841143	0.00494683852101136	1.06903477106737	0.00115049358181019	-0.26285425422623	0.377926621538215
FBgn0000289	cg	2R	14173693	14182838	1	-1.69384634351381	1.5806436848986e-05	-1.81734351392761	1.31227930212138e-05	0.123497170413799	0.666265776799445
FBgn0033913	CG8468	2R	14219898	14230620	1	-6.71234509686133	4.25230328961354e-08	-4.89042061575029	1.95713361116454e-07	-1.82192448111104	0.000204274914888084
FBgn0033916	Usp20-33	2R	14239932	14243655	1	0.0125056986773966	0.965927165255377	0.926159646950591	0.00650390620762277	-0.913653948273194	0.0188441789091519
FBgn0033917	SmydA-1	2R	14243778	14246066	1	0.869865427734456	0.120317610356942	-0.97977788786762	0.0664931279779863	1.84964331560208	0.0172242526784302
FBgn0033918	CG8531	2R	14256493	14258787	1	-0.976091062936686	0.00402660139018894	-1.03957761559309	0.00322718179638907	0.0634865526564061	0.890971853229544
FBgn0027538	beta4GalNAcTA	2R	14259030	14261150	1	-0.137165005874685	0.541234390576312	-0.563216854098731	0.0264310048795312	0.426051848224045	0.148778700891258
FBgn0033924	CG8613	2R	14352231	14355674	1	0.108962949246645	0.632033507922777	-1.50110257374912	7.18345082892308e-05	1.61006552299576	0.000324513733771075
FBgn0033928	Arc2	2R	14361924	14362825	1	-2.83673090371895	3.42419168767887e-05	-3.91445971989746	6.0638701443085e-06	1.07772881617851	0.0371612978358358
FBgn0033929	Tfb1	2R	14363048	14365473	1	-0.19957633910469	0.27226073141105	0.471919796966781	0.024427629099498	-0.671496136071471	0.0124931695071989
FBgn0033926	Arc1	2R	14357927	14360297	-1	-0.452114235946872	0.277816224369727	-3.16498477156932	3.95469804413785e-05	2.71287053562244	0.000747980348196222
FBgn0033925	CG8617	2R	14355769	14357281	-1	1.84086100417108	1.10261824957785e-05	1.56961252183887	4.1901043869321e-05	0.271248482332209	0.307017892804048
FBgn0033921	tej	2R	14300103	14302353	-1	-0.13713149882176	0.749246542140346	-0.351138482583507	0.433323800956773	0.214006983761747	0.735119948879606
FBgn0033919	CG8547	2R	14261206	14267919	-1	-1.24613628369343	0.00332306689054786	-1.84472179300489	0.000333449947519145	0.598585509311454	0.170539430777509
FBgn0001220	Hsc70-5	2R	14252598	14256192	-1	-1.29385188011554	0.000285760400095069	-1.43966329553431	0.000172174517408391	0.145811415418774	0.660757667493169
FBgn0033915	CG8485	2R	14235787	14239703	-1	-1.53704670081755	3.05179521300958e-05	-1.12874532718953	0.000346037561071047	-0.408301373628019	0.133307180200307
FBgn0033912	RpS23	2R	14215096	14216627	-1	-0.116366229278864	0.49255891830923	0.635909574631179	0.00377559732081859	-0.752275803910043	0.00479820989330938
FBgn0033907	mRpS16	2R	14172986	14173596	-1	1.38066415738395	0.000207123941906563	1.34053679453655	0.000327085065848194	0.0401273628474079	0.925477328012138
FBgn0033902	eIF3m	2R	14163066	14164825	-1	-0.248315877110276	0.235845364108186	0.611745292154171	0.0140137940683752	-0.860061169264447	0.00719627022395701
FBgn0033900	CysRS-m	2R	14159096	14161262	-1	0.780251190927718	0.0051202895127516	1.37476987570013	0.000269246048656225	-0.594518684772411	0.0639820112604266
FBgn0040751	CG13018	2R	14157050	14157488	-1	1.63275538303728	0.00029227661805332	0.955990353518921	0.007831834720235	0.67676502951836	0.0925534270319756
FBgn0033897	Rcd1	2R	14148263	14153123	-1	-0.209003788972439	0.247435582856457	-0.0814770660458001	0.66225976562327	-0.127526722926639	0.599110565964187
FBgn0013770	Cp1	2R	13960675	13967981	1	-2.78182737102055	4.06580186881458e-07	0.144245348018844	0.464376648755267	-2.9260727190394	3.51417819081382e-06
FBgn0033891	CG8067	2R	13983395	13984893	1	0.602880211462318	0.0366918369503842	1.20144779537715	0.00152807220946322	-0.598567583914829	0.0981212314708119
FBgn0002643	mam	2R	13991203	14060356	1	-0.655559829723327	0.170366091190475	-4.19663798934453	1.7029701797677e-05	3.5410781596212	0.000384351298670977
FBgn0040752	Prosap	2R	14060456	14140902	-1	-2.44990985382071	5.71701894052317e-06	-2.35584057990966	9.91614629557803e-06	-0.094069273911056	0.805856586254613
FBgn0020620	RN-tre	2R	13984815	13990707	-1	-2.89017628066414	7.31618277620433e-07	-2.06818065181364	8.54284678399374e-06	-0.821995628850505	0.011432367900418
FBgn0033890	Ctf4	2R	13980362	13983317	-1	-1.71960855567433	9.84544311741514e-05	-0.962388809001755	0.00492822667824887	-0.757219746672579	0.0441461848460371
FBgn0033889	CG6701	2R	13972984	13980165	-1	-3.56854968082577	4.87596703463761e-07	-3.10929389235712	1.59675912583378e-06	-0.459255788468648	0.1526096570846
FBgn0033887	St4	2R	13969910	13971263	-1	-1.50273279150488	0.0444468469784674	2.56355652674884	0.0841896940086796	-4.06628931825372	0.0157919776564247
FBgn0033886	Rpn13	2R	13958545	13960404	-1	1.15049234010669	0.000464931819169116	1.35730847681648	0.000203862682476495	-0.206816136709792	0.473296330640471
FBgn0033885	DJ-1alpha	2R	13942534	13943377	-1	4.40229339196318	0.000195649942118529	3.91344537610639	0.000669666170601955	0.488848015856784	0.782674168091455
FBgn0013733	shot	2R	13864237	13942110	-1	-2.74201854315099	5.72735546006808e-06	0.642290763015417	0.0465874700758191	-3.38430930616641	1.98803512895514e-05
FBgn0033883	CG16935	2R	13860349	13862002	-1	1.04646757275973	0.00108050159174359	0.828830576073498	0.00499682256117588	0.217636996686234	0.473906263720618
FBgn0033859	fand	2R	13593644	13596557	1	-0.11159431455324	0.603109114902886	-0.121699334339895	0.581091157707712	0.0101050197866546	0.995685294200706
FBgn0000633	CG17716	2R	13623044	13749367	1	5.34468257973403	2.75520353148035e-07	5.1554686552658	6.85035100306121e-07	0.189213924468235	0.84385069392039
FBgn0033863	CG13337	2R	13665114	13667756	1	8.27463054796257	8.80584285791227e-05	4.49035344582477	0.000556812037238531	3.78427710213779	0.157335483036909
FBgn0033864	CG18368	2R	13667736	13671594	1	4.92024094547192	0.00220295287546603	7.39151594115269	0.00274314311469689	-2.47127499568077	0.52681116962131
FBgn0033866	CG6280	2R	13753964	13758971	1	7.81723814786184	0.000194515245607487	7.81723814786184	0.000449758456735925	0	1
FBgn0033869	Cpr50Cb	2R	13794777	13805231	1	-3.98657338763625	0.000212640239388941	1.3831863458351	0.398423182834077	-5.36975973347134	0.00215146764292153
FBgn0033871	CG13339	2R	13824858	13825572	1	0.880907178532002	0.00609606428866006	0.64529888859063	0.0327664747277391	0.235608289941372	0.512173381029536
FBgn0033872	CG6329	2R	13826371	13833503	1	9.52709565534323	2.38931963011423e-07	10.3075097819661	4.74129941211114e-07	-0.780414126622848	0.682259131749428
FBgn0033875	CG6357	2R	13840053	13841743	1	-2.05680172797801	0.000332735152006358	-4.60584068823546	2.50139657653306e-06	2.54903896025745	0.000537341377269673
FBgn0050484	CG30484	2R	13846393	13849832	1	-5.9912124211512	0.00444673976413053	-6.09205707401663	0.00550499775185175	0.10084465286543	0.958527589911352
FBgn0050485	CG30485	2R	13849882	13852983	1	-5.64956031569704	0.00918923907897678	-6.53888594764308	0.00373696970966827	0.889325631946038	0.469251136670347
FBgn0033879	Echs1	2R	13852947	13854331	-1	-0.598662978612925	0.00811874125143558	-0.665025934837964	0.00515819322640164	0.0663629562250388	0.821746275568393
FBgn0033876	Syngr	2R	13841761	13846255	-1	2.36791685982022	6.98820864213344e-05	0.78912456488649	0.0314169116549652	1.57879229493373	0.00441322184803715
FBgn0000662	fl(2)d	2R	13819624	13824553	-1	0.0141477659381951	0.94695155417788	-0.227369814225179	0.262632721560498	0.241517580163374	0.346396835029122
FBgn0040477	cid	2R	13485617	13486631	1	-0.679710254736092	0.0223234702689355	-0.882429923463214	0.00704523322568937	0.202719668727122	0.573593049017557
FBgn0033845	mars	2R	13500621	13506011	1	-0.463679009496863	0.0630787274568959	-0.361908496196793	0.141914625121415	-0.10177051330007	0.768915429035383
FBgn0033846	mip120	2R	13506430	13513112	1	0.25605735630551	0.251165047999373	0.22634752895217	0.320045552246306	0.0297098273533402	0.945242141093816
FBgn0024556	mEFTu1	2R	13507557	13509332	1	0.593691152208817	0.0409786974203632	-0.349287740625601	0.195621076140991	0.942978892834418	0.0145928458953538
FBgn0033850	CG13331	2R	13521769	13523375	1	6.41569541797274	0.00146801813781192	6.41569541797274	0.00326182306354795	0	1
FBgn0014877	Roe1	2R	13554077	13555606	1	-0.0629000833938871	0.767797578639936	-0.387325808371383	0.0838254242412089	0.324425724977496	0.235338605179108
FBgn0033855	link	2R	13555949	13557342	1	0.372253188996669	0.665854495287072	-1.92244838990046	0.0168399171202591	2.29470157889712	0.0326822913426032
FBgn0027581	CG6191	2R	13580313	13593339	-1	4.13260159485266	0.00117606360149696	4.65833379646656	0.00172012060191167	-0.525732201613902	0.83366156486063
FBgn0053156	CG33156	2R	13548244	13553240	-1	1.91610743713072	6.47134649830846e-06	1.15110593973326	0.000222774308228061	0.765001497397455	0.00973424623773971
FBgn0033853	CG6145	2R	13537371	13547577	-1	-0.601403309680859	0.00830703746247079	-0.665839362402906	0.00561106449195666	0.0644360527220474	0.830924167524843
FBgn0004638	drk	2R	13495222	13502841	-1	-0.412664212585229	0.175914147108865	0.058661171850118	0.85868136986571	-0.471325384435347	0.230792756992933
FBgn0033844	bbc	2R	13486634	13494862	-1	-1.73275225630624	8.6040052376923e-06	-0.647237591957498	0.00653819238764778	-1.08551466434875	0.00143072026221218
FBgn0033842	cbc	2R	13483512	13485391	-1	0.212019125256597	0.33261912664667	-0.106622976681172	0.635048382021335	0.318642101937769	0.259349924186301
FBgn0000119	arr	2R	13453640	13483229	-1	-0.347222718542169	0.114394760411515	-0.251044433989271	0.253817663344499	-0.0961782845528983	0.758135584771927
FBgn0050062	CG30062	2R	13445700	13446309	-1	-3.88896360537293	0.00333366161335235	-2.46278954792156	0.0964138039502938	-1.42617405745136	0.258672831265685
FBgn0260475	CG30059	2R	13412769	13414620	-1	-7.41582016773831	5.82515295751842e-06	2.31600432922202	0.36864362401304	-9.73182449696032	0.000145897788349274
FBgn0033836	CG18278	2R	13408042	13409887	-1	-0.418387691048727	0.218600482026399	0.74065485103909	0.0648248178963144	-1.15904254208782	0.0240265352317197
FBgn0033830	CG10814	2R	13375975	13377731	-1	5.65383230727578	0.00288034398498097	-1.62998414178862	0.0805109281026685	7.28381644906441	0.00191641756078451
FBgn0033792	CG13325	2R	13110769	13126014	1	4.94035016290915	0.000260257536196699	5.41563913510541	0.000496830418126232	-0.475288972196259	0.865964777315717
FBgn0020391	Nrk	2R	13160063	13163484	1	5.11407429985041	6.15472437651392e-08	5.69823465769189	9.73532709980314e-08	-0.584160357841484	0.0439107441483405
FBgn0053138	AGBE	2R	13171401	13174796	1	-0.961256189638365	0.00185177688533506	-1.87712296029426	2.66499032829605e-05	0.915866770655894	0.010500221916642
FBgn0027079	ValRS	2R	13198850	13202709	1	-1.14923490792207	0.00213884958466932	-0.741759003189969	0.0247810115107809	-0.407475904732102	0.283042592770874
FBgn0033806	FLASH	2R	13206745	13210469	1	-1.50923103876487	0.00039975179487753	-0.851442250264473	0.0161440453714953	-0.657788788500402	0.0962608020043471
FBgn0033808	CG4627	2R	13214706	13215760	1	0.145121208364069	0.557577828410217	0.629027663964102	0.03116925807725	-0.483906455600033	0.149307207109657
FBgn0040754	CG17059	2R	13220283	13221015	1	2.43069259944827	8.35361530433072e-06	1.95217762437384	4.3279682515905e-05	0.478514975074435	0.155436087680131
FBgn0011763	Dp	2R	13222433	13228202	1	-1.22600532500123	0.00050603251781456	-1.44475427148487	0.00020828946554738	0.218748946483634	0.504469996909959
FBgn0033813	fsd	2R	13230583	13231663	1	1.29344934201189	0.000309496621078443	0.400145967692866	0.10619729776021	0.893303374319026	0.011735266540612
FBgn0033815	CG4676	2R	13235980	13237055	1	6.43342463250445	2.4845912036913e-07	5.05559639233619	9.62096150198861e-07	1.37782824016826	0.0823847493659197
FBgn0033817	GstE14	2R	13239729	13241013	1	8.19818266512339	9.37333203431481e-05	8.19818266512339	0.000217954776063736	0	1
FBgn0033821	CG10799	2R	13257886	13258477	1	-5.67038920746944	0.00173733680545268	-7.11024930083651	0.000260539629735409	1.43986009336708	0.095285757113832
FBgn0033816	CG4679	2R	13237256	13239468	-1	-0.470468759613696	0.0390602674317213	-0.316249579821226	0.15442557400537	-0.154219179792469	0.590766187557865
FBgn0033814	Qsox1	2R	13231758	13235296	-1	0.133446266528444	0.51171709407212	0.571743363146851	0.0173085830612618	-0.438297096618406	0.103145492968995
FBgn0033812	Pex13	2R	13228276	13230234	-1	1.79163629149117	4.13402634350425e-05	1.32176606011073	0.000367192144585143	0.469870231380439	0.131051431057473
FBgn0043010	Fsn	2R	13220939	13222459	-1	1.40846575662355	2.90648350941605e-05	0.660453665366406	0.00412245306092768	0.748012091257147	0.006981112105428
FBgn0053182	Kdm4B	2R	13176553	13198337	-1	0.552211762024364	0.149589135308475	0.610071901616798	0.13296222706953	-0.0578601395924339	0.937493397172246
FBgn0033802	CG17724	2R	13176094	13190086	-1	3.09619519345163	0.000498631088791129	2.94721797197282	0.000972946947677363	0.148977221478818	0.893121190334355
FBgn0033799	GLaz	2R	13163959	13168032	-1	1.06217722217136	0.00593664170842032	0.822905821658197	0.0236887552916902	0.239271400513161	0.576088549876882
FBgn0033798	CG15870	2R	13163363	13163948	-1	-2.1815793162567	0.00249987975241614	-1.10534721809438	0.131218362863349	-1.07623209816232	0.162531538981434
FBgn0020370	TppII	2R	13152885	13159141	-1	-0.0697620692401649	0.762109085762703	0.0989488070360443	0.676451101481758	-0.168710876276209	0.580108545064921
FBgn0033793	CG3955	2R	13127915	13129052	-1	10.6911578225314	1.23011141151602e-07	13.1649296026734	2.36743656095205e-07	-2.47377178014202	0.412900208869345
FBgn0000181	bic	2R	12870249	12871794	1	0.144317138520678	0.413605873059102	0.171893919684261	0.339496488885666	-0.0275767811635833	0.931957612011666
FBgn0002069	AspRS	2R	12877004	12883168	1	-1.1895306361737	0.00200642094217011	-1.06252053166732	0.00471576372167152	-0.127010104506373	0.773838036749428
FBgn0003975	vg	2R	12884632	12899385	1	5.51711953121775	5.54656560894888e-05	4.09671794538401	0.000288354449084746	1.42040158583374	0.340492206963604
FBgn0033782	sug	2R	12924567	12930644	1	-4.115626914117	7.69863182863305e-06	-1.91301100571223	0.00342986521664418	-2.20261590840477	0.0027398482580452
FBgn0033785	Sans	2R	12936891	12940412	1	-2.34663761432501	0.000176050503711825	-2.39852831318108	0.000223426906570431	0.0518906988560682	0.946544812284948
FBgn0033787	CG13321	2R	12953112	12955712	1	-4.63366090403656	0.00051144311473415	-1.93145115295248	0.180083832119776	-2.70220975108408	0.035989536957992
FBgn0033791	Drl-2	2R	13055246	13079539	-1	11.2519360758718	4.40147118587143e-07	5.73378012008559	2.05460870196338e-06	5.51815595578623	0.00679301155812014
FBgn0005624	Psc	2R	12965997	12980994	-1	0.78973174811542	0.039412144353779	0.927530594117895	0.0227815303929741	-0.137798846002474	0.789645897863183
FBgn0004512	Mdr49	2R	12940323	12946347	-1	-0.900018808341986	0.189327931547333	-1.69559238572431	0.0265618404288156	0.79557357738232	0.367228386905892
FBgn0033784	SCCRO3	2R	12934234	12936535	-1	-0.0463062376790404	0.825627294156017	0.598162959921155	0.0172048159249062	-0.644469197600195	0.030229492063751
FBgn0033783	CG17019	2R	12930912	12934045	-1	-1.00120702460566	0.000571698193395031	-0.858494713697474	0.00186345138633973	-0.142712310908191	0.611291625465565
FBgn0033777	CG17574	2R	12849358	12869423	-1	-1.45476409550931	8.1526731416223e-05	-0.959464899333345	0.00178265396182643	-0.495299196175961	0.0997089151352177
FBgn0050488	antr	2R	12846848	12848004	-1	2.99843446212048	0.00487434180096487	1.09733469108586	0.153898422575228	1.90109977103462	0.15282483601518
FBgn0033775	Cyp9h1	2R	12840813	12842558	-1	1.7498274948159	0.00265984933922028	9.54640126723291	3.05442740185272e-05	-7.796573772417	0.0010715532977401
FBgn0011592	fra	2R	12529053	12564184	1	1.79678350340499	5.02663438541987e-05	-0.491351650365771	0.0553872254957353	2.28813515377076	6.0928639030781e-05
FBgn0033753	Cyp301a1	2R	12566185	12569061	1	8.99849839510838	2.45581395383155e-05	4.71625025852346	0.000145266688392319	4.28224813658491	0.0843895999524486
FBgn0003527	stil	2R	12570367	12571883	1	-2.5053281279941	0.000257267200390268	-1.76992732288852	0.00518180398625781	-0.735400805105583	0.2098830771369
FBgn0033755	ClC-b	2R	12572068	12575299	1	0.293254486441225	0.144914001100412	0.853611573083678	0.00160046296702071	-0.560357086642453	0.0371390995412116
FBgn0050055	lncRNA:CR30055	2R	12589239	12591395	1	-0.690364164781684	0.0250087840905958	0.47107859424836	0.138738353120113	-1.16144275903004	0.0094171963918529
FBgn0027356	Amph	2R	12593604	12612068	1	-1.85121785656285	0.000352522519762864	-0.63388629976738	0.105543685534622	-1.21733155679547	0.0196788700554517
FBgn0004435	Galphaq	2R	12612740	12623197	1	3.49449980540637	0.0001464160933379	3.12765655014678	0.000359334219371083	0.366843255259587	0.635999315898804
FBgn0050054	CG30054	2R	12623726	12625352	1	3.00284808486358	0.000608538777830411	0.228916371592985	0.708458388669928	2.7739317132706	0.00509965563352067
FBgn0033756	CG17760	2R	12625808	12628619	1	-3.60951426847967	1.11420948554629e-05	2.07583929580941	0.00711893739668438	-5.68535356428908	3.04570135011705e-05
FBgn0028683	spt4	2R	12633589	12634172	1	2.01187391775074	8.28501380019156e-06	1.23206649706741	0.000245570245176478	0.779807420683324	0.0134622829040702
FBgn0011604	Iswi	2R	12636671	12640628	1	-0.645489537847032	0.0268458310279634	-0.173359263694008	0.524016605854293	-0.472130274153024	0.171461412862501
FBgn0033762	ZnT49B	2R	12652805	12655743	1	0.986268303600137	0.000493890538902793	0.441853032323892	0.0399586251696096	0.544415271276245	0.0402445049397144
FBgn0033763	CG8646	2R	12655954	12659341	1	1.19122869421427	0.00343246046653705	5.91649753977479	5.21258595764707e-06	-4.72526884556052	0.00014203292790671
FBgn0033767	CG13148	2R	12686249	12688786	1	4.38270962553637	2.9663082901752e-07	7.4109478517436	1.95713361116454e-07	-3.02823822620723	0.000426929545543972
FBgn0026741	mRpL18	2R	12756434	12757173	1	1.04969361454791	0.00154610156680988	1.54000608810312	0.000210076845776202	-0.490312473555212	0.14222999750419
FBgn0020930	Dgkepsilon	2R	12757546	12759724	1	0.833476802325023	0.000895617102963307	0.972917501654012	0.000430714951588753	-0.139440699328989	0.562905379542837
FBgn0003326	sca	2R	12780541	12802010	1	7.98517171971397	2.4929640736501e-07	4.6947297125282	1.61636742732683e-06	3.29044200718577	0.00365739976816594
FBgn0011227	ox	2R	12757133	12757529	-1	2.01845238274647	1.73675418192661e-05	1.62138930940109	9.13539044112725e-05	0.39706307334538	0.196146310946039
FBgn0026619	Taz	2R	12753026	12756414	-1	0.828517685662637	0.00244092550392708	0.450992368285636	0.0515600926313117	0.377525317377001	0.169849589351197
FBgn0033773	Mos	2R	12751483	12752936	-1	2.01647691325475	0.016724822203452	1.8154499605018	0.0372848740698362	0.201026952752951	0.897632786311192
FBgn0033769	CG8768	2R	12691308	12692690	-1	0.502173366283536	0.097945360579866	-0.369777474693904	0.209217977264307	0.87195084097744	0.0316843625763765
FBgn0050052	Obp49a	2R	12690059	12690955	-1	-0.535381623944811	0.294310453861749	6.18879948320599	0.00216349528881005	-6.7241811071508	0.00280213979853919
FBgn0050053	CG30053	2R	12688733	12689876	-1	8.94282497576202	2.46610142556256e-05	8.94282497576202	5.57475025273555e-05	0	1
FBgn0033766	Nup188	2R	12679967	12686179	-1	-0.875370197696005	0.00509248040881362	0.654096388412035	0.0316111263561362	-1.52946658610804	0.00120645788081993
FBgn0033761	CG8778	2R	12651301	12652487	-1	0.220828035679779	0.299338408723133	0.253164245334907	0.248222790059237	-0.032336209655128	0.935021708618342
FBgn0033757	muskelin	2R	12628697	12632378	-1	0.480079556499727	0.0723636409054337	0.637905461073388	0.0292884337666083	-0.157825904573661	0.657869161577684
FBgn0022764	Sin3A	2R	12575240	12592917	-1	-2.12421714786941	5.65912533700081e-06	-1.42032985747359	0.000112056532051291	-0.703887290395818	0.0252243445253279
FBgn0033754	Ak6	2R	12569014	12569847	-1	1.13640815917213	0.0152550538838444	0.842626564938542	0.0596234742114176	0.293781594233584	0.608426976830772
FBgn0033710	CG17739	2R	12306528	12310412	1	9.9843671454577	7.6009978701403e-07	9.09414175611985	1.74493149302134e-06	0.890225389337857	0.688534342128846
FBgn0050203	CG30203	2R	12310689	12313834	1	7.02622501779529	1.39963201429756e-06	10.3664885273836	2.37615142161061e-06	-3.34026350958826	0.231685777385403
FBgn0050046	CG30046	2R	12314117	12317573	1	-6.13351107570571	1.52412719699305e-07	-4.52892734699381	1.04337099557186e-06	-1.60458372871191	0.00161466457520829
FBgn0033715	CG8490	2R	12335316	12336205	1	0.587415919689106	0.0567422718884799	2.2674873333161	6.45066882824532e-05	-1.680071413627	0.00163632877090803
FBgn0033716	Den1	2R	12337797	12339544	1	2.01243560165143	1.78253017948272e-05	1.84121632227839	4.20149392152131e-05	0.171219279373043	0.593024571314585
FBgn0050047	CG30047	2R	12351793	12355413	1	0.0728311609077501	0.901283626943849	1.96176827901457	0.0107119760890185	-1.88893711810682	0.0320355761202523
FBgn0033724	CG8501	2R	12383045	12384520	1	-1.01430233408724	0.0230092707014908	-0.813344295175702	0.068309521428283	-0.200958038911543	0.729726277827078
FBgn0033725	Cpr49Ac	2R	12386666	12390057	1	5.29686100047923	3.55661909322267e-05	5.31817191795774	6.68069027378522e-05	-0.0213109174785102	1
FBgn0033734	CG8520	2R	12422931	12425459	1	-0.0968762688262314	0.647517870183039	-0.0285981354540206	0.90344628285441	-0.0682781333722108	0.837417599442051
FBgn0033735	Dera	2R	12425483	12426975	1	0.3092058744685	0.173589374369756	-0.0603999409344501	0.797814824431738	0.36960581540295	0.199400416006724
FBgn0050051	Tmem18	2R	12436120	12436990	1	1.24906226890897	0.00194207026568026	1.21192657920197	0.00307566962926568	0.0371356897069988	0.956659402509875
FBgn0010238	Lac	2R	12453190	12465630	1	0.224132429780656	0.379724747247323	0.405786913144506	0.131458455978618	-0.18165448336385	0.59437137255301
FBgn0033741	CG8545	2R	12468651	12471722	1	-3.51190317170664	2.54164699373783e-07	-3.03687042718061	8.87350113366598e-07	-0.475032744526028	0.0944567988281292
FBgn0033744	Dh44-R2	2R	12474424	12487986	1	3.85472871018199	2.43874756642873e-05	0.271828586205761	0.482075447931961	3.58290012397623	0.000228245564710993
FBgn0050044	s-cup	2R	12495672	12501459	1	-1.30069959490931	0.0428771551271211	0.65945194211573	0.429451867497243	-1.96015153702504	0.0494938958125705
FBgn0033750	CG13151	2R	12515375	12517284	1	1.12479833211754	0.000450944153221442	1.48153842520863	0.00010935066781833	-0.356740093091085	0.215825310812506
FBgn0033752	CG8569	2R	12519166	12521624	1	-0.533051975897778	0.0506166460888205	-0.332737612728027	0.216311833003533	-0.200314363169751	0.564610729881932
FBgn0033751	CG8818	2R	12517264	12518912	-1	0.285898219975634	0.174221632467418	-0.520444448788404	0.0238898010718412	0.806342668764038	0.00903352758698232
FBgn0033749	achi	2R	12511534	12515062	-1	-0.158574630616783	0.510049377944156	0.667588983153286	0.0238406116205962	-0.826163613770069	0.0225389714890999
FBgn0033748	vis	2R	12507896	12510615	-1	-0.336455630793532	0.471279083473	-0.946661442442631	0.0607475501025379	0.610205811649099	0.316328560216539
FBgn0045063	fdl	2R	12487451	12507333	-1	-4.46054837942384	3.20186743081981e-07	-3.8617629079543	1.06109679762228e-06	-0.598785471469541	0.0965908995050693
FBgn0033740	dgt5	2R	12465678	12471775	-1	-1.42446206329352	0.000268079160027479	-0.819857927915264	0.0103079603078137	-0.604604135378261	0.0863699041888997
FBgn0033738	DUBAI	2R	12431447	12436577	-1	-2.02664968398787	2.96699115581246e-06	-1.88537644945874	6.7968378322285e-06	-0.141273234529138	0.585592294007142
FBgn0033737	Nup54	2R	12428449	12431099	-1	0.648575259242769	0.0301731946660957	0.943794313860988	0.00580513703033228	-0.295219054618219	0.39935124622773
FBgn0033717	CG8839	2R	12339610	12344617	-1	0.803543791693643	0.00290159601471263	2.92434786062054	1.51512479305436e-06	-2.1208040689269	3.75339182873439e-05
FBgn0033713	CG8841	2R	12322507	12326258	-1	-0.372810792894625	0.144991194317633	-0.864370666462835	0.00522834283425352	0.49155987356821	0.134018622273607
FBgn0033677	CG8321	2R	12033946	12036260	1	1.47368168237908	0.000136613739263514	0.741300125897172	0.00969419014761145	0.732381556481907	0.0291512650205948
FBgn0024732	Drep1	2R	12044612	12050172	1	-0.00546746057071199	0.991332113709326	-0.515743134268449	0.214243358650774	0.510275673697737	0.334552030187731
FBgn0028407	Drep3	2R	12055089	12062866	1	9.50160758753386	2.96329785481074e-07	11.9750581301646	6.31828777786242e-07	-2.47345054263073	0.412900208869345
FBgn0033683	CG18343	2R	12138695	12139324	1	-1.08482315363568	0.000264449954295105	-1.47193524383736	4.17446558037582e-05	0.387112090201679	0.137142324585785
FBgn0027495	Smyd4-4	2R	12140631	12143272	1	0.210980753881089	0.331973117379518	-0.502368754023474	0.0347806108848305	0.713349507904563	0.0206770477237727
FBgn0033686	Hen1	2R	12145710	12152752	1	-0.847976261786016	0.0124347836742416	-1.38766139094545	0.000827183126258155	0.539685129159431	0.157262697246619
FBgn0033687	CG8407	2R	12153071	12154263	1	8.21709035323742	8.41626527949597e-08	6.14222799019983	2.73520404597754e-07	2.0748623630376	0.0189171111008113
FBgn0023167	SmD3	2R	12168731	12170003	1	1.85669558452982	1.04243589462517e-05	1.73507683457707	2.1808132905024e-05	0.121618749952752	0.66267466581257
FBgn0010621	CCT5	2R	12174802	12177516	1	-0.191213789770752	0.492415762040822	-0.574258082995008	0.0556904594588515	0.383044293224257	0.287118044631596
FBgn0033692	wash	2R	12180493	12182373	1	-0.51228774765278	0.128993036993169	-1.19564481439746	0.0038850754106088	0.683357066744684	0.11483921909877
FBgn0025454	Cyp6g1	2R	12185667	12188431	1	2.40990917737931	0.017831849357208	0.00307393921488017	1	2.40683523816443	0.0525227188110865
FBgn0033697	Cyp6t3	2R	12190682	12192436	1	-0.852303122336187	0.157507182427941	-0.763013775007079	0.254313931630071	-0.0892893473291077	0.939097755072085
FBgn0033706	Vha36-2	2R	12257282	12258652	1	-3.66801223711139	0.010190191659311	-4.30773954333806	0.0047575074820101	0.639727306226673	0.586270102421574
